,Survey,List,Participant,Nativeness,Age,Gender,Education,ItemID,Response,Scenario,Suspect,EStrength,ItemType,Condition,Item,ItemC,CorrectControl,Fillertype,EvidenceType,Evident
570,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item10a,believe,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,100
571,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,31
572,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item12a,know,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,75
573,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,46
574,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item14a,know,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,100
575,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item15b,believe,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,26
576,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item16a,know,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,59
577,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,50
578,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,59
579,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,8
580,Survey1,2,Survey1_35,British English,55,she/her,Bachelor Degree,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
581,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,28
582,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item2a,believe,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,66
584,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item4a,believe,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,33
585,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item5b,believe,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,24
586,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item6a,believe,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,54
587,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item7b,believe,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,50
588,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item8a,believe,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,50
589,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,32
590,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item10a,believe,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,80
591,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,50
592,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,59
593,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,50
594,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item14a,believe,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,13
595,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item15b,believe,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,21
596,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item16a,believe,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,26
597,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,64
598,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item18a,believe,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,75
599,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,17
600,Survey1,2,Survey1_36,British English,33,she/her,Bachelor Degree,Item20a,believe,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,94
601,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,30
602,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item2a,know,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,100
603,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item3b,believe,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,95
604,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item4a,know,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,100
605,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item5b,know,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,95
606,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item6a,know,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,93
607,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item7b,believe,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,72
608,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item8a,know,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,94
609,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,73
610,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item10a,believe,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,80
611,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,61
613,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,75
614,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item14a,know,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,100
615,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item15b,believe,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,82
616,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item16a,believe,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,87
617,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,74
618,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,100
619,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,72
620,Survey1,2,Survey1_37,British English,62,he/him,Master Degree,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
621,Survey1,2,Survey1_38,British English,18,he/him,NA,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,50
622,Survey1,2,Survey1_38,British English,18,he/him,NA,Item2a,know,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,100
626,Survey1,2,Survey1_38,British English,18,he/him,NA,Item6a,know,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,90
629,Survey1,2,Survey1_38,British English,18,he/him,NA,Item9b,know,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,77
631,Survey1,2,Survey1_38,British English,18,he/him,NA,Item11b,know,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,70
632,Survey1,2,Survey1_38,British English,18,he/him,NA,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,88
633,Survey1,2,Survey1_38,British English,18,he/him,NA,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,55
634,Survey1,2,Survey1_38,British English,18,he/him,NA,Item14a,believe,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,75
635,Survey1,2,Survey1_38,British English,18,he/him,NA,Item15b,know,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,95
636,Survey1,2,Survey1_38,British English,18,he/him,NA,Item16a,know,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,80
638,Survey1,2,Survey1_38,British English,18,he/him,NA,Item18a,believe,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,95
639,Survey1,2,Survey1_38,British English,18,he/him,NA,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,65
640,Survey1,2,Survey1_38,British English,18,he/him,NA,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
641,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item1a,believe,Briefing,EB,strong,Item,a,1,1 sB,NA,No,document,100
642,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item2b,know,Briefing,EB,weak,Item,b,2,2 wB,NA,No,statement,100
643,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item3a,know,Briefing,EB,strong,Item,a,3,3 sB,NA,No,picture,100
644,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item4b,believe,Briefing,EB,weak,Item,b,4,4 wB,NA,No,document,88
645,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item5a,believe,Briefing,EB,strong,Item,a,5,5 sB,NA,No,statement,100
646,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item6b,believe,Briefing,EB,weak,Item,b,6,6 wB,NA,No,document,80
647,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item7a,believe,Briefing,EB,strong,Item,a,7,7 sB,NA,No,picture,100
648,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item8b,believe,Briefing,EB,weak,Item,b,8,8 wB,NA,No,document,85
649,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item9a,believe,Briefing,EB,strong,Item,a,9,9 sB,NA,No,statement,95
650,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item10b,believe,Briefing,EB,weak,Item,b,10,10 wB,NA,No,document,82
651,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item11a,believe,Interrogation,JS,strong,Item,c,11,11 sI,NA,No,document,100
652,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item12b,believe,Interrogation,JS,weak,Item,d,12,12 wI,NA,No,document,82
653,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item13a,believe,Interrogation,JS,strong,Item,c,13,13 sI,NA,No,document,100
654,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item14b,believe,Interrogation,JS,weak,Item,d,14,14 wI,NA,No,statement,90
655,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item15a,believe,Interrogation,JS,strong,Item,c,15,15 sI,NA,No,document,100
656,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item16b,believe,Interrogation,JS,weak,Item,d,16,16 wI,NA,No,statement,75
657,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item17a,know,Interrogation,JS,strong,Item,c,17,17 sI,NA,No,statement,84
658,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item18b,believe,Interrogation,JS,weak,Item,d,18,18 wI,NA,No,document,82
659,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item19a,know,Interrogation,JS,strong,Item,c,19,19 sI,NA,No,picture,100
660,Survey1,1,Survey1_39,British English,28,she/her,Secondary School,Item20b,believe,Interrogation,JS,weak,Item,d,20,20 wI,NA,No,document,80
661,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,80
662,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item2a,know,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,82
663,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item3b,know,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,100
664,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item4a,know,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,70
665,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item5b,know,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,100
666,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item6a,know,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,80
667,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item7b,believe,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,89
668,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item8a,know,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,100
669,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item9b,know,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,90
670,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item10a,know,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,100
672,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,61
673,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,90
676,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item16a,know,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,90
677,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,100
678,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,100
680,Survey1,2,Survey1_4,British English,38,she/her,Secondary School,Item20a,believe,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
682,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item2a,know,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,95
683,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item3b,believe,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,80
689,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,15
690,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item10a,believe,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,95
692,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,80
694,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item14a,know,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,100
697,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,20
698,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,95
699,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,15
700,Survey1,2,Survey1_40,British English,64,he/him,Bachelor Degree,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
701,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,50
703,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item3b,know,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,84
704,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item4a,believe,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,99
705,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item5b,know,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,87
707,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item7b,know,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,79
708,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item8a,believe,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,86
709,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,69
710,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item10a,know,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,99
712,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,70
713,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,81
715,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item15b,believe,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,70
717,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,100
718,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,96
719,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,66
720,Survey1,2,Survey1_41,British English,25,she/her,Master Degree,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,98
721,Survey1,2,Survey1_5,British English,20,she/her,NA,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,100
722,Survey1,2,Survey1_5,British English,20,she/her,NA,Item2a,know,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,88
723,Survey1,2,Survey1_5,British English,20,she/her,NA,Item3b,know,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,97
724,Survey1,2,Survey1_5,British English,20,she/her,NA,Item4a,know,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,93
725,Survey1,2,Survey1_5,British English,20,she/her,NA,Item5b,know,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,90
726,Survey1,2,Survey1_5,British English,20,she/her,NA,Item6a,know,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,100
727,Survey1,2,Survey1_5,British English,20,she/her,NA,Item7b,know,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,94
728,Survey1,2,Survey1_5,British English,20,she/her,NA,Item8a,know,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,98
729,Survey1,2,Survey1_5,British English,20,she/her,NA,Item9b,know,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,92
730,Survey1,2,Survey1_5,British English,20,she/her,NA,Item10a,know,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,94
731,Survey1,2,Survey1_5,British English,20,she/her,NA,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,79
732,Survey1,2,Survey1_5,British English,20,she/her,NA,Item12a,know,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,83
733,Survey1,2,Survey1_5,British English,20,she/her,NA,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,84
734,Survey1,2,Survey1_5,British English,20,she/her,NA,Item14a,know,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,90
735,Survey1,2,Survey1_5,British English,20,she/her,NA,Item15b,know,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,100
736,Survey1,2,Survey1_5,British English,20,she/her,NA,Item16a,know,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,91
737,Survey1,2,Survey1_5,British English,20,she/her,NA,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,87
739,Survey1,2,Survey1_5,British English,20,she/her,NA,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,90
740,Survey1,2,Survey1_5,British English,20,she/her,NA,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,95
741,Survey1,1,Survey1_6,British English,28,she/her,Bachelor Degree,Item1a,know,Briefing,EB,strong,Item,a,1,1 sB,NA,No,document,35
742,Survey1,1,Survey1_6,British English,28,she/her,Bachelor Degree,Item2b,believe,Briefing,EB,weak,Item,b,2,2 wB,NA,No,statement,42
743,Survey1,1,Survey1_6,British English,28,she/her,Bachelor Degree,Item3a,know,Briefing,EB,strong,Item,a,3,3 sB,NA,No,picture,62
744,Survey1,1,Survey1_6,British English,28,she/her,Bachelor Degree,Item4b,know,Briefing,EB,weak,Item,b,4,4 wB,NA,No,document,69
745,Survey1,1,Survey1_6,British English,28,she/her,Bachelor Degree,Item5a,believe,Briefing,EB,strong,Item,a,5,5 sB,NA,No,statement,73
746,Survey1,1,Survey1_6,British English,28,she/her,Bachelor Degree,Item6b,believe,Briefing,EB,weak,Item,b,6,6 wB,NA,No,document,39
747,Survey1,1,Survey1_6,British English,28,she/her,Bachelor Degree,Item7a,believe,Briefing,EB,strong,Item,a,7,7 sB,NA,No,picture,70
